source_link,interaction_type,interacts_with,severity,description_en,management_en
DB11921,food,Grapefruit,moderate,"Avoid grapefruit products. Grapefruit inhibits CYP3A metabolism, which may increase the serum concentration of deflazacort.",Avoid grapefruit products.
DB11928,food,Fluids / Water,minor,Drink plenty of fluids.,Drink plenty of fluids.
DB11938,food,Alcohol,moderate,Avoid excessive or chronic alcohol consumption. Difelikefalin can cause dizziness and somnolence that may be exacerbated by the CNS depressant effects of alcohol.,Avoid excessive or chronic alcohol consumption.
DB11943,food,Antacids,moderate,Take separate from antacids. The administration of antacids should be separated from delafloxacin by at least 6 hours before or 2 hours after delafloxacin.,
DB11963,food,Grapefruit,moderate,"Avoid grapefruit products. Grapefruit inhibits CYP3A4 metabolism, which may increase the serum concentration of dacomitinib.",Avoid grapefruit products.
DB11963,food,Antacids,moderate,Take separate from antacids. Take dacomitinib at least 6 hours before or 10 hours after administering antacids.,
DB11979,food,Calcium,minor,Administer calcium supplement.,Administer calcium supplement.
DB11984,food,Bilberry,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB11984,food,Danshen,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB11984,food,Garlic,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB11984,food,Ginger,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB11984,food,Ginkgo,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB11984,food,Piracetam,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB11986,food,Grapefruit,moderate,"Avoid grapefruit products. Grapefruit inhibits CYP3A metabolism, which may increase the serum concentration of entrectinib.",Avoid grapefruit products.
DB12001,food,Grapefruit,moderate,"Avoid grapefruit products. Grapefruit inhibits CYP3A metabolism, which may increase the serum concentration of abemaciclib.",Avoid grapefruit products.
DB12020,food,High fat meal,moderate,Take tecovirimat within 30 minutes of eating a fatty meal containing approximately 25 grams of fat.,
DB12026,food,Antacids,moderate,"Take separate from antacids. Take Vosevi (sofosbuvir, velpatasvir, and voxilaprevir) at least 4 hours before or after antacids. Antacids have been shown to reduce the serum levels of velpatasvir and may not impact voxilaprevir.",
DB12035,food,Antacids,moderate,Take separate from antacids.,
DB12035,food,Fluids / Water,moderate,Take with fluids.,
DB12095,food,High fat meal,moderate,Take with a high fat meal.,
DB12130,food,Grapefruit,moderate,"Avoid grapefruit products. Grapefruit inhibits CYP3A metabolism, which may increase the serum concentration of lorlatinib.",Avoid grapefruit products.
DB12141,food,Grapefruit,moderate,"Avoid grapefruit products. Grapefruit inhibits CYP3A metabolism, which may increase the serum concentration of gilteritinib.",Avoid grapefruit products.
DB12147,food,Grapefruit,minor,"Exercise caution with grapefruit products. Grapefruit inhibits CYP3A4 metabolism, which may increase the serum concentration of erdafitinib.",Exercise caution with grapefruit products.
DB12161,food,Alcohol,moderate,Avoid alcohol. Additive sedative effects may occur from co-administration of deutetrabenazine with alcohol.,Avoid alcohol.
DB12240,food,Grapefruit,minor,"Exercise caution with grapefruit products. The active ingredient of polatuzumab vedotin, monomethyl auristatin E (MMAE), is a CYP3A4 substrate and grapefruit may increase MMAE plasma concentrations.",Exercise caution with grapefruit products.
DB12243,food,Fluids / Water,major,Food should not be consumed for 1 hour after administration except water.,Food should not be consumed for 1 hour after administration except water.
DB12267,food,Grapefruit,moderate,"Avoid grapefruit products. Grapefruit inhibits CYP3A metabolism, which may increase the serum concentration of brigatinib.",Avoid grapefruit products.
DB12289,food,Bilberry,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB12289,food,Danshen,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB12289,food,Garlic,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB12289,food,Ginger,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB12289,food,Ginkgo,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB12289,food,Piracetam,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB12332,food,Grapefruit,minor,"Exercise caution with grapefruit products. Grapefruit inhibits CYP3A4 metabolism, which may increase rucaparib serum levels.",Exercise caution with grapefruit products.
DB12364,food,Bilberry,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB12364,food,Danshen,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB12364,food,Garlic,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB12364,food,Ginger,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB12364,food,Ginkgo,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB12364,food,Piracetam,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB12404,food,Alcohol,moderate,Avoid alcohol. The sedative effects of benzodiazepines may be exacerbated by the co-administration of alcohol.,Avoid alcohol.
DB12455,food,Antacids,moderate,Take separate from antacids. Wait at least 4 hours after omadacycline administration to take antacids.,
DB12455,food,Calcium,moderate,"zinc, calcium, magnesium, and iron).",
DB12455,food,Iron,moderate,"zinc, calcium, magnesium, and iron).",
DB12455,food,Fluids / Water,minor,Drinking water after administration is acceptable.,Drinking water after administration is acceptable.
DB12471,food,High fat meal,moderate,"A high fat meal increases the AUC by 38% and Cmax by 32%, which is not considered significant.",
DB12483,food,Grapefruit,moderate,"Avoid grapefruit products. Grapefruit inhibits CYP3A metabolism, which may increase the serum concentration of copanlisib.",Avoid grapefruit products.
DB12500,food,Grapefruit,moderate,"Avoid grapefruit products. Grapefruit inhibits CYP3A metabolism, which may increase the serum concentration of fedratinib.",Avoid grapefruit products.
DB12598,food,Bilberry,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB12598,food,Danshen,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB12598,food,Garlic,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB12598,food,Ginger,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB12598,food,Ginkgo,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB12598,food,Piracetam,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB12726,food,Bilberry,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB12726,food,Danshen,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB12726,food,Garlic,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB12726,food,Ginger,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB12726,food,Ginkgo,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB12726,food,Piracetam,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB12825,food,Grapefruit,minor,"Exercise caution with grapefruit products. Grapefruit inhibits CYP3A, which may increase the serum concentration of lefamulin.",Exercise caution with grapefruit products.
DB12825,food,Fluids / Water,moderate,Take with a full glass of water. The tablet should be swallowed whole with water.,
DB12831,food,Bilberry,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB12831,food,Danshen,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB12831,food,Garlic,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB12831,food,Ginger,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB12831,food,Ginkgo,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB12831,food,Piracetam,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB12834,food,Alcohol,moderate,Avoid alcohol. Avoid consumption of alcoholic beverages and preparations containing ethanol or propylene glycol during treatment with secnidazole and for at least two days after completing therapy.,Avoid alcohol.
DB12978,food,Grapefruit,moderate,"Avoid grapefruit products. Grapefruit inhibits CYP3A metabolism, which may increase the serum concentration of pexidartinib.",Avoid grapefruit products.
DB12978,food,Antacids,moderate,Take separate from antacids. Take antacids at least 2 hours before or after pexidartinib.,
DB13136,food,Bilberry,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB13136,food,Danshen,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB13136,food,Garlic,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB13136,food,Ginger,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB13136,food,Ginkgo,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB13136,food,Piracetam,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB13149,food,Bilberry,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB13149,food,Danshen,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB13149,food,Garlic,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB13149,food,Ginger,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB13149,food,Ginkgo,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB13149,food,Piracetam,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB13198,food,Fluids / Water,minor,Drink plenty of fluids.,Drink plenty of fluids.
DB13257,food,Vitamin C-rich foods,moderate,Take with foods containing vitamin C. Foods rich in vitamin C increase the absorption of iron.,
DB13257,food,Iron,moderate,Foods rich in vitamin C increase the absorption of iron. Food and beverages containing caffeine may reduce iron absorption.,
DB13257,food,Antacids,moderate,Take separate from antacids. Take ferrous sulfate at least 2 hours before or after antacids.,
DB13257,food,Caffeine,minor,Limit caffeine intake. Food and beverages containing caffeine may reduce iron absorption.,Limit caffeine intake.
DB13257,food,Milk / Dairy,moderate,Avoid milk and dairy products. Take ferrous sulfate at least 2 hours before or after milk.,Avoid milk and dairy products.
DB13257,food,Calcium,moderate,Take at least 2 hours before or after calcium supplements.,
DB13275,food,Bilberry,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB13275,food,Danshen,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB13275,food,Garlic,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB13275,food,Ginger,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB13275,food,Ginkgo,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB13275,food,Piracetam,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB13347,food,Bilberry,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB13347,food,Danshen,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB13347,food,Garlic,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB13347,food,Ginger,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB13347,food,Ginkgo,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB13347,food,Piracetam,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB13381,food,Vitamin C-rich foods,moderate,Take with foods containing vitamin C. Foods rich in vitamin C increase the absorption of iron.,
DB13381,food,Iron,moderate,Foods rich in vitamin C increase the absorption of iron. Food and beverages containing caffeine may reduce iron absorption.,
DB13381,food,Caffeine,minor,Limit caffeine intake. Food and beverages containing caffeine may reduce iron absorption.,Limit caffeine intake.
DB13381,food,Milk / Dairy,moderate,Avoid milk and dairy products.,Avoid milk and dairy products.
DB13381,food,Antacids,moderate,Take separate from antacids.,
DB13451,food,Bilberry,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB13451,food,Danshen,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB13451,food,Garlic,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB13451,food,Ginger,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB13451,food,Ginkgo,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB13451,food,Piracetam,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB13595,food,Fluids / Water,moderate,Take with a full glass of water.,
DB13616,food,Bilberry,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB13616,food,Danshen,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB13616,food,Garlic,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB13616,food,Ginger,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB13616,food,Ginkgo,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB13616,food,Piracetam,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB13646,food,Bilberry,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB13646,food,Danshen,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB13646,food,Garlic,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB13646,food,Ginger,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB13646,food,Ginkgo,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB13646,food,Piracetam,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB13848,food,Fluids / Water,major,"Before fluorodopa F18 administration do not eat or drink anything, except for water, for at least 4 hours.","Before fluorodopa F18 administration do not eat or drink anything, except for water, for at least 4 hours."
DB13874,food,Fluids / Water,moderate,Take with a full glass of water.,
DB13874,food,Grapefruit,minor,"Exercise caution with grapefruit products. Grapefruit inhibits CYP3A4 metabolism, which may increase the serum concentration of enasidenib",Exercise caution with grapefruit products.
DB13928,food,Fluids / Water,major,"Take with plain water. For oral use of semaglutide, do not exceed 4 ounces of water (1/2 cup).","For oral use of semaglutide, do not exceed 4 ounces of water (1/2 cup)."
DB13949,food,Milk / Dairy,moderate,Avoid milk and dairy products.,Avoid milk and dairy products.
DB13952,food,Grapefruit,minor,"Exercise caution with grapefruit products. Grapefruit inhibits CYP3A4 metabolism, which may increase the serum concentration of estradiol acetate.",Exercise caution with grapefruit products.
DB13954,food,Grapefruit,minor,"Exercise caution with grapefruit products. Grapefruit inhibits CYP3A4 metabolism, which may increase the serum concentration of estradiol cypionate.",Exercise caution with grapefruit products.
DB13956,food,Grapefruit,minor,"Exercise caution with grapefruit products. Grapefruit inhibits CYP3A4 metabolism, which may increase the serum concentration of estradiol valerate.",Exercise caution with grapefruit products.
DB13997,food,Milk / Dairy,moderate,"Avoid milk and dairy products. Baloxavir may form a chelate with polyvalent cations such as calcium in dairy products, which may decrease plasma concentrations of baloxavir.",Avoid milk and dairy products.
DB13997,food,Calcium,moderate,"Baloxavir may form a chelate with polyvalent cations such as calcium in dairy products, which may decrease plasma concentrations of baloxavir. Multivalent ions such as magnesium, calcium, and aluminum can form a chelate with baloxavir, which can reduce the absorption of baloxavir.",
DB13997,food,Antacids,moderate,"Avoid antacids. Baloxavir may form a chelate with polyvalent cations in antacids, which may decrease plasma concentrations of baloxavir.",Avoid antacids.
DB14018,food,Fluids / Water,moderate,Drink plenty of fluids. Avoid dehydration by drinking 6-8 glasses of water daily. Take with a full glass of water.,Drink plenty of fluids.
DB14042,food,Alcohol,moderate,Avoid alcohol.,Avoid alcohol.
DB14055,food,Bilberry,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB14055,food,Danshen,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB14055,food,Garlic,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB14055,food,Ginger,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB14055,food,Ginkgo,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB14055,food,Piracetam,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB14055,food,Vitamin K-rich foods,minor,Ensure consistent Vitamin K intake.,Ensure consistent Vitamin K intake.
DB14094,food,Bilberry,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB14094,food,Danshen,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB14094,food,Garlic,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB14094,food,Ginger,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB14094,food,Ginkgo,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB14094,food,Piracetam,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB14485,food,Milk / Dairy,moderate,Avoid milk and dairy products.,Avoid milk and dairy products.
DB14485,food,High fiber foods / Bran,major,Do not take with bran and high fiber foods.,Do not take with bran and high fiber foods.
DB14487,food,Milk / Dairy,moderate,Avoid milk and dairy products.,Avoid milk and dairy products.
DB14487,food,Fluids / Water,moderate,"Take at least 1 hour before or after eating and drinking, excluding drinking plain water.",
DB14487,food,High fiber foods / Bran,major,Do not take with bran and high fiber foods.,Do not take with bran and high fiber foods.
DB14488,food,Vitamin C-rich foods,moderate,Take with foods containing vitamin C. Foods rich in vitamin C increase the absorption of iron.,
DB14488,food,Iron,moderate,Foods rich in vitamin C increase the absorption of iron. Food and beverages containing caffeine may reduce iron absorption.,
DB14488,food,Caffeine,minor,Limit caffeine intake. Food and beverages containing caffeine may reduce iron absorption.,Limit caffeine intake.
DB14488,food,Antacids,moderate,Take separate from antacids. Take ferrous gluconate at least 2 hours before or after antacids.,
DB14488,food,Milk / Dairy,moderate,Avoid milk and dairy products. Take ferrous gluconate at least 2 hours before or after milk.,Avoid milk and dairy products.
DB14488,food,Calcium,moderate,Take at least 2 hours before or after calcium supplements.,
DB14490,food,Iron,moderate,Taking ferrous ascorbate with food reduces the absorption of iron.,
DB14491,food,Vitamin C-rich foods,moderate,Take with foods containing vitamin C. Foods rich in vitamin C increase the absorption of iron.,
DB14491,food,Iron,moderate,Foods rich in vitamin C increase the absorption of iron. Food and beverages containing caffeine may reduce iron absorption.,
DB14491,food,Milk / Dairy,moderate,Avoid milk and dairy products. Take ferrous fumarate at least 2 hours before or after milk.,Avoid milk and dairy products.
DB14491,food,Caffeine,minor,Limit caffeine intake. Food and beverages containing caffeine may reduce iron absorption.,Limit caffeine intake.
DB14491,food,Antacids,moderate,Take separate from antacids. Take ferrous fumarate at least 2 hours before or after antacids.,
DB14491,food,Calcium,moderate,Take at least 2 hours before or after calcium supplements.,
DB14502,food,Fluids / Water,moderate,Take with a full glass of water.,
DB14503,food,Fluids / Water,moderate,Take with a full glass of water.,
DB14504,food,Fluids / Water,moderate,Take with a full glass of water.,
DB14507,food,Alcohol,moderate,Avoid alcohol.,Avoid alcohol.
DB14507,food,Fluids / Water,minor,Drink plenty of fluids. Drink at least 2500 to 3000 mL of fluids daily.,Drink plenty of fluids.
DB14507,food,Caffeine,minor,Limit caffeine intake.,Limit caffeine intake.
DB14509,food,Alcohol,moderate,Avoid alcohol. Alcohol increased peak serum concentrations of lithium.,Avoid alcohol.
DB14509,food,Caffeine,minor,Limit caffeine intake. Caffeine may decrease lithium concentrations.,Limit caffeine intake.
DB14529,food,Vitamin C-rich foods,moderate,Take with foods containing vitamin C. Foods rich in vitamin C increase the absorption of chromium.,
DB14548,food,Milk / Dairy,moderate,Avoid milk and dairy products.,Avoid milk and dairy products.
DB14548,food,High fiber foods / Bran,major,Do not take with bran and high fiber foods.,Do not take with bran and high fiber foods.
DB14568,food,Grapefruit,minor,"Exercise caution with grapefruit products. Grapefruit inhibits CYP3A metabolism, which may increase the serum concentration of ivosidenib.",Exercise caution with grapefruit products.
DB14684,food,Fluids / Water,moderate,Take with a full glass of water.,
DB14723,food,Grapefruit,moderate,"Avoid grapefruit products. Grapefruit inhibits CYP3A metabolism, which may increase the serum concentration of larotrectinib.",Avoid grapefruit products.
DB14726,food,Bilberry,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB14726,food,Danshen,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB14726,food,Garlic,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB14726,food,Ginger,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB14726,food,Ginkgo,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB14726,food,Piracetam,moderate,"Examples include garlic, ginger, bilberry, danshen, piracetam, and ginkgo biloba.",
DB14783,food,Alcohol,moderate,Avoid alcohol.,Avoid alcohol.
DB14975,food,Grapefruit,moderate,"Avoid grapefruit products. Grapefruit inhibits CYP3A metabolism, which may increase the serum concentration of voxelotor.",Avoid grapefruit products.
DB15031,food,Alcohol,moderate,Avoid alcohol. Concomitant use of alcohol with daridorexant may lead to additive impairment of psychomotor performance and risk of CNS depression .,Avoid alcohol.
DB15035,food,Fluids / Water,moderate,Take with a full glass of water.,
DB15035,food,Grapefruit,moderate,"Avoid grapefruit products. Grapefruit inhibits CYP3A metabolism, which may increase the serum concentration of zanubrutinib.",Avoid grapefruit products.
DB15102,food,Grapefruit,moderate,Avoid grapefruit products. Grapefruit may increase drug levels and adverse effects.,Avoid grapefruit products.
DB15233,food,Grapefruit,moderate,"Avoid grapefruit products. Grapefruit inhibits CYP3A metabolism, which may increase the serum concentration of avapritinib.",Avoid grapefruit products.
DB15444,food,High fat meal,moderate,Take with a high fat meal.,
DB15444,food,Grapefruit,moderate,Avoid grapefruit products. Co-administration of grapefruit can inhibit elexacaftor metabolism and increase serum concentrations.,Avoid grapefruit products.
DB15465,food,Alcohol,moderate,"Avoid alcohol. Ingesting alcohol may increase the CNS depressive effects of benzhydrocodone. Apadaz also contains acetaminophen, which, when combined with alcohol, may increase the risk of hepatotoxicity.",Avoid alcohol.
DB15561,food,Alcohol,moderate,"Avoid alcohol. It is recommended that patients abstain from consuming alcohol for at least one year after administration of this medicinal product and, thereafter limit alcohol use.",Avoid alcohol.
DB15566,food,Alcohol,moderate,Avoid excessive or chronic alcohol consumption. Alcohol may cause gastric irritation.,Avoid excessive or chronic alcohol consumption.
DB15569,food,Antacids,moderate,"Avoid antacids. If coadministration cannot be avoided, take sotorasib 4 hours before or 10 hours after antacids.",Avoid antacids.
DB15661,food,High fat meal,moderate,A high fat meal reduces the maximum concentration of the active metabolite by 35% and does not significantly affect the area under the curve.,
DB15873,food,Fluids / Water,moderate,Take with fluids.,
DB16165,food,Grapefruit,moderate,"Avoid grapefruit products. Grapefruit products may increase exposure to finerenone, increasing the risk and severity of adverse effects.",Avoid grapefruit products.
DB16261,food,High fat meal,moderate,Take with a high fat meal.,
